,date,supplier_name,account_type,supplier_terminal_name,product_name,base_gallons_10-day,base_gallons_Daily,base_gallons_Monthly,base_gallons_Weekly,lifted_gallons_10-day,lifted_gallons_daily_flag,lifted_gallons_daily_modified,Modified_WeeksByLiftedGallons,lifted_gallons_modified_WeeksByLiftedGallons,lifted_gallons_Daily,Lifted_actual_monthly,lifted_gallons_monthly_flag,lifted_gallons_Monthly,Lifted_actual_weekly,lifted_gallons_weekly_flag,WeeksByLiftedGallons,lifted_gallonsWeekly_modified_aposteriori,Modified_LiftedGallonsaposteriori,lifted_gallons_Weekly,beginning_gallons_10-day,beginning_gallons_Daily,beginning_gallons_Monthly,beginning_gallons_Weekly,en_allocation_status_10-day,en_allocation_status_Daily,en_allocation_status_Monthly,en_allocation_status_Weekly,percentage_allocation_10-day,percentage_allocation_Daily_actual,percentage_allocation_Daily,percentage_allocation_Monthly_actual,percentage_allocation_Monthly,percentage_allocation_Weekly_actual,percentage_allocation_Weekly,alerts_ratability_10-day,alerts_ratability_Daily,alerts_ratability_Monthly,alerts_ratability_Weekly,next_refresh_date_10-day,next_refresh_date_Daily,next_refresh_date_Monthly,Week_switch,Modified_NRD,next_refresh_date_Weekly,en_account_type_10-day,en_account_type_Daily,en_account_type_Monthly,en_account_type_Weekly,next_refresh_base_gallons_10-day,NRB_Daily,next_refresh_base_gallons_Daily,NRB_Monthly,next_refresh_base_gallons_Monthly,next_refresh_base_gallons_Weekly,remaining_gallons_10-day,remaining_gallons_Daily,remaining_gallons_Monthly,remaining_gallons_Weekly,additional_gallons_allowed_10-day,additional_gallons_allowed_Daily,additional_gallons_allowed_Monthly,additional_gallons_allowed_Weekly,additional_gallons_remaining_10-day,additional_gallons_remaining_Daily,additional_gallons_remaining_Monthly,additional_gallons_remaining_Weekly,staging_id_10-day,staging_id_Daily,staging_id_Monthly,staging_id_Weekly,execution_date_10-day,execution_date_Daily,execution_date_Monthly,execution_date_Weekly,customer_name_10-day,customer_name_Daily,customer_name_Monthly,customer_name_Weekly,base_gallons_Daily_Reconciled,base_gallons_Monthly_Reconciled,base_gallons_Weekly_Reconciled,beginning_gallons_Daily_Reconciled,beginning_gallons_Monthly_Reconciled,beginning_gallons_Weekly_Reconciled,sanityWeekly_CumulativeDaily_WeeksByLiftedGallons,sanityWeekly_CumulativeDaily_NextRefreshDate,computedWeekly,sanityComputedWeekly,computedMonthly,sanityComputedMonthly,remaining_gallons_Daily_Reconciled,remaining_gallons_Monthly_Reconciled,remaining_gallons_Weekly_Reconciled,additional_gallons_remaining_Daily_Reconciled,additional_gallons_remaining_Monthly_Reconciled,additional_gallons_remaining_Weekly_Reconciled,Ratability_Monthly,Ratability_Daily,Ratability_Weekly,Synthetic_Base_Weekly,Synthetic_Base_Daily,Synthetic_Base_Monthly,Ratability_Monthly_computed,sanityMonthly_CumulativeDaily_WeeksByLiftedGallons,sanityMonthly_CumulativeDaily_WeeksByNextRefreshDate
2015-11-01,2015-11-01 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,CalJet - Phoenix (B285),DSL - LSD/ULSD,-1,14952,448560,104664,-1,1,7201,3,7201,7201,7201,0,7201,37100,1,w1,7201,0,7201,-1,22428,448560,104664,-1,Available,Available,Available,-1,150%,150,100%,100,100%,100,-1,Below Trend,Below Trend,Below Trend,-1,11/02 00:00:00 MST,12/01 00:00:00 MST,w1,0,2015-11-05 00:00:00,-1,Contract,Contract,Contract,-1,20000,-1,448560,-1,-1,-1,15227,441359,67564,-1,0,0,0,-1,0,0,0,-1,7364704,7364706,7364705,-1,2015-11-01 22:11:52,2015-11-01 22:11:52,2015-11-01 22:11:52,-1,Mansfield,Mansfield,Mansfield,14952,448560,104664,22428,448560,104664,True,False,7201,True,0,0,15227,441359,97463,-1,-1,-1,48.0,0.0,0,104664.0,14952.0,448560.0,-1,1,1
2015-11-02,2015-11-02 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,CalJet - Phoenix (B285),DSL - LSD/ULSD,-1,20000,448560,104664,-1,1,22602,3,22602,22602,29803,0,29803,59702,1,w1,22602,0,29803,-1,20000,448560,104664,-1,Out,Available,Available,-1,100%,100,100%,100,100%,100,-1,On Track,On Track,Below Trend,-1,11/03 00:00:00 MST,12/01 00:00:00 MST,w1,0,2015-11-05 00:00:00,-1,Contract,Contract,Contract,-1,14952,-1,448560,-1,-1,-1,-2602,418757,44962,-1,0,0,0,-1,0,0,0,-1,7414327,7414329,7414328,-1,2015-11-02 22:10:58,2015-11-02 22:10:58,2015-11-02 22:10:58,-1,Mansfield,Mansfield,Mansfield,20000,448560,104664,20000,448560,104664,True,False,29803,True,0,0,-2602,418757,74861,-1,-1,-1,100.0,133.0,0,104664.0,14952.0,448560.0,-1,1,1
2015-11-03,2015-11-03 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,CalJet - Phoenix (B285),DSL - LSD/ULSD,-1,14952,448560,104664,-1,1,14999,3,14999,14999,44802,0,44802,74701,1,w1,14999,0,44802,-1,14952,448560,104664,-1,Out,Available,Limited,-1,100%,100,100%,100,100%,100,-1,On Track,On Track,On Track,-1,11/04 00:00:00 MST,12/01 00:00:00 MST,w1,0,2015-11-05 00:00:00,-1,Contract,Contract,Contract,-1,14952,-1,448560,-1,-1,-1,-47,403758,29963,-1,0,0,0,-1,0,0,0,-1,7475669,7475671,7475670,-1,2015-11-03 22:08:54,2015-11-03 22:08:54,2015-11-03 22:08:54,-1,Mansfield,Mansfield,Mansfield,14952,448560,104664,14952,448560,104664,True,False,44802,True,0,0,-47,403758,59862,-1,-1,-1,100.0,133.0,0,104664.0,14952.0,448560.0,-1,1,1
2015-11-04,2015-11-04 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,CalJet - Phoenix (B285),DSL - LSD/ULSD,-1,14952,448560,104664,-1,1,22399,0,22399,22399,67201,0,67201,97100,1,w1,22399,0,67201,-1,14952,448560,104664,-1,Out,Available,Limited,-1,100%,100,100%,100,100%,100,-1,Above Trend,Above Trend,On Track,-1,11/05 00:00:00 MST,12/01 00:00:00 MST,w1,0,2015-11-05 00:00:00,-1,Contract,Contract,Contract,-1,14952,-1,448560,-1,-1,-1,-7447,381359,7564,-1,0,0,0,-1,0,0,0,-1,7699608,7699610,7699609,-1,2015-11-04 23:41:15,2015-11-04 23:41:15,2015-11-04 23:41:15,-1,Mansfield,Mansfield,Mansfield,14952,448560,104664,14952,448560,104664,True,False,67201,True,0,0,-7447,381359,37463,-1,-1,-1,112.0,133.0,0,104664.0,14952.0,448560.0,-1,1,1
2015-11-05,2015-11-05 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,CalJet - Phoenix (B285),DSL - LSD/ULSD,-1,14952,448560,104664,-1,1,22107,0,22107,22107,89308,0,89308,22107,1,w2,22107,0,22107,-1,14952,448560,104664,-1,Out,Available,Available,-1,100%,100,100%,100,100%,100,-1,Above Trend,Above Trend,Above Trend,-1,11/06 00:00:00 MST,12/01 00:00:00 MST,w2,0,2015-11-12 00:00:00,-1,Contract,Contract,Contract,-1,14952,-1,448560,-1,-1,-1,-7155,359252,82557,-1,0,0,0,-1,0,0,0,-1,7837281,7837283,7837282,-1,2015-11-05 22:09:22,2015-11-05 22:09:22,2015-11-05 22:09:22,-1,Mansfield,Mansfield,Mansfield,14952,448560,104664,14952,448560,104664,True,True,22107,True,0,0,-7155,359252,82557,-1,-1,-1,119.0,133.0,0,104664.0,14952.0,448560.0,-1,1,1
2015-11-06,2015-11-06 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,CalJet - Phoenix (B285),DSL - LSD/ULSD,-1,14952,448560,104664,-1,1,0,0,0,0,89308,0,89308,22107,1,w2,0,0,22107,-1,14952,448560,104664,-1,Available,Available,Available,-1,100%,100,100%,100,100%,100,-1,Below Trend,On Track,Below Trend,-1,11/07 00:00:00 MST,12/01 00:00:00 MST,w2,0,2015-11-12 00:00:00,-1,Contract,Contract,Contract,-1,14952,-1,448560,-1,-1,-1,14952,359252,82557,-1,0,0,0,-1,0,0,0,-1,7885556,7885558,7885557,-1,2015-11-06 22:11:11,2015-11-06 22:11:11,2015-11-06 22:11:11,-1,Mansfield,Mansfield,Mansfield,14952,448560,104664,14952,448560,104664,True,True,22107,True,0,0,14952,359252,82557,-1,-1,-1,100.0,0.0,0,104664.0,14952.0,448560.0,-1,1,1
2015-11-07,2015-11-07 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,CalJet - Phoenix (B285),DSL - LSD/ULSD,-1,14952,448560,104664,-1,1,0,0,0,0,89308,0,89308,22107,1,w2,0,0,22107,-1,14952,448560,104664,-1,Available,Available,Available,-1,100%,100,100%,100,100%,100,-1,Below Trend,On Track,Below Trend,-1,11/08 00:00:00 MST,12/01 00:00:00 MST,w2,0,2015-11-12 00:00:00,-1,Contract,Contract,Contract,-1,14952,-1,448560,-1,-1,-1,14952,359252,82557,-1,0,0,0,-1,0,0,0,-1,7929117,7929119,7929118,-1,2015-11-07 22:11:51,2015-11-07 22:11:51,2015-11-07 22:11:51,-1,Mansfield,Mansfield,Mansfield,14952,448560,104664,14952,448560,104664,True,True,22107,True,0,0,14952,359252,82557,-1,-1,-1,85.0,0.0,0,104664.0,14952.0,448560.0,-1,1,1
2015-11-08,2015-11-08 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,CalJet - Phoenix (B285),DSL - LSD/ULSD,-1,14952,448560,104664,-1,1,0,0,0,0,89308,0,89308,22107,1,w2,0,0,22107,-1,14952,448560,104664,-1,Available,Available,Available,-1,100%,100,100%,100,100%,100,-1,Below Trend,Below Trend,Below Trend,-1,11/09 00:00:00 MST,12/01 00:00:00 MST,w2,0,2015-11-12 00:00:00,-1,Contract,Contract,Contract,-1,14952,-1,448560,-1,-1,-1,14952,359252,82557,-1,0,0,0,-1,0,0,0,-1,7977278,7977280,7977279,-1,2015-11-08 22:09:53,2015-11-08 22:09:53,2015-11-08 22:09:53,-1,Mansfield,Mansfield,Mansfield,14952,448560,104664,14952,448560,104664,True,True,22107,True,0,0,14952,359252,82557,-1,-1,-1,75.0,0.0,0,104664.0,14952.0,448560.0,-1,1,1
2015-11-09,2015-11-09 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,CalJet - Phoenix (B285),DSL - LSD/ULSD,-1,14952,448560,104664,-1,1,0,0,0,0,89308,0,89308,22107,1,w2,0,0,22107,-1,14952,448560,104664,-1,Available,Available,Available,-1,100%,100,100%,100,100%,100,-1,Below Trend,Below Trend,Below Trend,-1,11/10 00:00:00 MST,12/01 00:00:00 MST,w2,0,2015-11-12 00:00:00,-1,Contract,Contract,Contract,-1,14952,-1,448560,-1,-1,-1,14952,359252,82557,-1,0,0,0,-1,0,0,0,-1,8028376,8028378,8028377,-1,2015-11-09 22:08:28,2015-11-09 22:08:28,2015-11-09 22:08:28,-1,Mansfield,Mansfield,Mansfield,14952,448560,104664,14952,448560,104664,True,True,22107,True,0,0,14952,359252,82557,-1,-1,-1,66.0,0.0,0,104664.0,14952.0,448560.0,-1,1,1
2015-11-10,2015-11-10 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,CalJet - Phoenix (B285),DSL - LSD/ULSD,-1,14952,448560,104664,-1,1,0,0,0,0,89308,0,89308,22107,1,w2,0,0,22107,-1,14952,448560,104664,-1,Available,Available,Available,-1,100%,100,100%,100,100%,100,-1,Below Trend,Below Trend,Below Trend,-1,11/11 00:00:00 MST,12/01 00:00:00 MST,w2,0,2015-11-12 00:00:00,-1,Contract,Contract,Contract,-1,14952,-1,448560,-1,-1,-1,14952,359252,82557,-1,0,0,0,-1,0,0,0,-1,8080050,8080052,8080051,-1,2015-11-10 23:30:49,2015-11-10 23:30:49,2015-11-10 23:30:49,-1,Mansfield,Mansfield,Mansfield,14952,448560,104664,14952,448560,104664,True,True,22107,True,0,0,14952,359252,82557,-1,-1,-1,60.0,0.0,0,104664.0,14952.0,448560.0,-1,1,1
2015-11-11,2015-11-11 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,CalJet - Phoenix (B285),DSL - LSD/ULSD,-1,14952,448560,104664,-1,1,14811,0,14811,14811,104119,0,104119,36918,1,w2,14811,0,36918,-1,14952,448560,104664,-1,Limited,Available,Available,-1,100%,100,100%,100,100%,100,-1,On Track,Below Trend,Below Trend,-1,11/12 00:00:00 MST,12/01 00:00:00 MST,w2,0,2015-11-12 00:00:00,-1,Contract,Contract,Contract,-1,14952,-1,448560,-1,-1,-1,141,344441,67746,-1,0,0,0,-1,0,0,0,-1,8126180,8126182,8126181,-1,2015-11-11 19:08:51,2015-11-11 19:08:51,2015-11-11 19:08:51,-1,Mansfield,Mansfield,Mansfield,14952,448560,104664,14952,448560,104664,True,True,36918,True,0,0,141,344441,67746,-1,-1,-1,63.0,0.0,0,104664.0,14952.0,448560.0,-1,1,1
2015-11-12,2015-11-12 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,CalJet - Phoenix (B285),DSL - LSD/ULSD,-1,14952,448560,104664,-1,3,7499,0,7499,7499,111618,0,111618,7499,1,w3,7499,0,7499,-1,14952,448560,104664,-1,Available,Available,Available,-1,100%,100,100%,100,100%,100,-1,Below Trend,Below Trend,Below Trend,-1,11/13 00:00:00 MST,12/01 00:00:00 MST,w3,0,2015-11-19 00:00:00,-1,Contract,Contract,Contract,-1,14952,-1,448560,-1,-1,-1,7453,336942,97165,-1,0,0,0,-1,0,0,0,-1,8185066,8185068,8185067,-1,2015-11-12 23:12:23,2015-11-12 23:12:23,2015-11-12 23:12:23,-1,Mansfield,Mansfield,Mansfield,14952,448560,104664,14952,448560,104664,True,True,0,0,0,0,7453,336942,97165,-1,-1,-1,62.0,0.0,0,104664.0,14952.0,448560.0,-1,1,1
